Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Contaminant,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score MS Amanda 2.0: MS Amanda 2.0,# Peptides (by Search Engine): MS Amanda 2.0,# Protein Pathway Groups,"Abundance: F2: 126, Sample, Control","Abundance: F2: 127N, Sample, HC-like","Abundance: F2: 127C, Sample, HC-like","Abundance: F2: 128N, Sample, At risk","Abundance: F2: 128C, Sample, HC-like","Abundance: F2: 129N, Sample, Control","Abundance: F2: 129C, Sample, Control","Abundance: F2: 130N, Sample, At risk","Abundance: F2: 130C, Sample, SPD","Abundance: F2: 131N, Sample, SPD","Abundance: F2: 131C, Sample, At risk","Abundance: F2: 132N, Sample, SPD","Abundances (Normalized): F2: 126, Sample, Control","Abundances (Normalized): F2: 127N, Sample, HC-like","Abundances (Normalized): F2: 127C, Sample, HC-like","Abundances (Normalized): F2: 128N, Sample, At risk","Abundances (Normalized): F2: 128C, Sample, HC-like","Abundances (Normalized): F2: 129N, Sample, Control","Abundances (Normalized): F2: 129C, Sample, Control","Abundances (Normalized): F2: 130N, Sample, At risk","Abundances (Normalized): F2: 130C, Sample, SPD","Abundances (Normalized): F2: 131N, Sample, SPD","Abundances (Normalized): F2: 131C, Sample, At risk","Abundances (Normalized): F2: 132N, Sample, SPD","Found in Sample: F2: 126, Sample, Control","Found in Sample: F2: 127N, Sample, HC-like","Found in Sample: F2: 127C, Sample, HC-like","Found in Sample: F2: 128N, Sample, At risk","Found in Sample: F2: 128C, Sample, HC-like","Found in Sample: F2: 129N, Sample, Control","Found in Sample: F2: 129C, Sample, Control","Found in Sample: F2: 130N, Sample, At risk","Found in Sample: F2: 130C, Sample, SPD","Found in Sample: F2: 131N, Sample, SPD","Found in Sample: F2: 131C, Sample, At risk","Found in Sample: F2: 132N, Sample, SPD",# Protein Groups,Modifications
0,High,Master Protein,Q12800,Alpha-globin transcription factor CP2 OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=2,0.001,0,2.384,2,1,1,1,502,57.2,5.8,128.1,1,0,64746.4017234374,61397.4499101561,77371.3737600324,65118.5074804686,76583.7467999999,59267.6535,73714.144040625,61490.19050625,60749.3448375,54822.5794875,70765.2938437499,70380.33853125,64746.4017234374,73033.8592327085,85737.2928865781,73403.5920124893,89369.3391161218,65140.1936471855,83087.2705906585,81437.4196559966,67790.9578367876,61892.7636267419,77774.2462274125,79887.1731509704,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NYS0,NF-kappa-B inhibitor-interacting Ras-like protein 1 OS=Homo sapiens OX=9606 GN=NKIRAS1 PE=1 SV=1,0.001,0,2.368,6,1,1,1,192,21.6,6.35,192.25,1,0,29833.1085550782,39268.1363378907,34958.4541790926,39268.1363378907,42240.4417230468,24957.0822058593,27816.8762566407,31589.0341207031,20752.2727628907,31349.1780035157,38413.7814972656,26933.800819922,29833.1085550782,46710.4667348394,38738.3999941741,44264.2555912675,49292.4480519378,27429.9566754132,31353.9328795383,41836.4198750337,23157.7221392225,35392.1191268765,42218.4765782362,30571.9644806693,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O95302,Peptidyl-prolyl cis-trans isomerase FKBP9 OS=Homo sapiens OX=9606 GN=FKBP9 PE=1 SV=2,0.001,0,2.367,2,1,1,1,570,63,5.08,193.85,1,0,182833.98705,163162.335099604,180653.68365,163174.41855,180138.893653125,152967.105225,183157.98125625,147935.292553125,167517.537,173094.3559125,184443.379725,160011.642965625,182833.98705,194085.829805341,200187.188535358,183935.242215308,210212.930909893,168123.86297706,206447.445704448,195925.047595306,186934.926097828,195417.43850375,202711.584317334,181625.693972619,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P04062,Lysosomal acid glucosylceramidase OS=Homo sapiens OX=9606 GN=GBA1 PE=1 SV=3,0.001,0,2.357,1,1,1,1,536,59.7,7.61,139.7,1,0,103032.112518615,103277.618554687,109515.2949,108589.0389375,94685.0987156249,86753.1995859375,82706.8633359375,90692.3535890624,97537.0595203124,89113.8308671874,114444.701141873,95716.2186749998,103032.112518615,122851.406148787,121356.833388056,122404.917121101,110492.696556865,95349.1472467507,93223.4596648162,120112.674851313,108842.83126267,100606.38009552,125779.882800795,108645.373043363,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q7Z3U7,Protein MON2 homolog OS=Homo sapiens OX=9606 GN=MON2 PE=1 SV=3,0.001,0,2.35,1,1,1,1,1717,190.2,6.06,153.01,1,0,9208.82376562497,8937.97600781248,9847.80070312501,10833.9103125,11435.8132646485,10944.2389289063,11435.8132646485,9602.01333867188,9025.0201980469,11072.7489823984,10632.2155757813,12486.6807444837,9208.82376562497,10631.9542999769,10912.6118891355,12212.3181757071,13345.0127007499,12028.6497110944,12889.9348084465,12716.8770069824,10071.1335300572,12500.744070645,11685.2839466698,14173.3564733074,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P00846,ATP synthase subunit a OS=Homo sapiens OX=9606 GN=MT-ATP6 PE=1 SV=1,0.001,0,2.34,4,1,1,1,226,24.8,10.1,155.88,1,0,135453.77566875,130728.643959376,138256.790959752,126791.034201563,133917.593545312,137244.738726562,129998.231859375,122272.585410938,134559.573328125,125599.730592188,116314.207453125,138360.69121875,135453.77566875,155505.112909137,153206.055470065,142922.768126474,156275.02350363,150843.644547285,146528.165081241,161937.436988784,150156.719984776,141797.677340177,127834.554466485,157050.17519591,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P30533,Alpha-2-macroglobulin receptor-associated protein OS=Homo sapiens OX=9606 GN=LRPAP1 PE=1 SV=1,0.001,0,2.337,3,1,1,1,357,41.4,8.78,166.38,1,0,211766.976308366,196134.4831875,201960.3997125,203223.681375,193765.890346875,226260.791212501,213022.127896876,174509.652796875,213126.33189375,203394.009121876,197719.60910625,207004.553662501,211766.976308366,233307.055207621,223797.731643556,229080.007698286,226114.943276022,248679.859653085,240108.969760419,231120.048772607,237830.353857574,229624.681059488,217302.758560868,234966.312560898,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61009,Signal peptidase complex subunit 3 OS=Homo sapiens OX=9606 GN=SPCS3 PE=1 SV=1,0.001,0,2.328,5,1,1,1,180,20.3,8.62,181.85,1,0,350944.5852,303420.8392875,273317.14441471,305248.67566875,287661.462,359700.866249999,303947.23198125,278768.17134375,273372.65835,267977.14535625,302508.5052,291357.7016625,350944.5852,360926.958647642,302870.05287364,344085.731047538,335686.301889286,395341.855107952,342595.661084931,369199.710873367,305059.987157189,302536.769884846,332470.476576552,330713.714189455,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P78318,Immunoglobulin-binding protein 1 OS=Homo sapiens OX=9606 GN=IGBP1 PE=1 SV=1,0.001,0,2.325,4,1,1,1,339,39.2,5.38,127.2,1,0,42065.1064897293,43443.9324515624,46528.7087203124,52260.7021921874,44918.2894875,42326.849709375,42326.849709375,30881.3240226563,42240.1887960937,44486.3828578125,40403.6588484375,45566.1494320312,42065.1064897293,51677.6845264035,51559.7091446297,58909.8769370922,52417.3602554076,46520.8089694997,47708.9229051456,40899.1307924189,47136.3578546171,50223.5612509828,44405.4414400525,51721.1332804741,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P10768,S-formylglutathione hydrolase OS=Homo sapiens OX=9606 GN=ESD PE=1 SV=2,0.001,0,2.318,3,1,1,1,282,31.4,7.02,166.67,1,0,322617.063965626,215513.423296875,223322.582175,261228.391875001,211721.409075,298730.207325,257041.024622955,225608.996249999,275527.861125,271044.141328124,240807.0126,261134.8773,322617.063965626,256358.807130514,247469.738556144,294464.708132669,247068.120800886,328329.913608177,289725.092025453,298795.862470321,307465.005035827,305999.300442617,264657.756280823,296408.451479097,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9UDT6,CAP-Gly domain-containing linker protein 2 OS=Homo sapiens OX=9606 GN=CLIP2 PE=1 SV=1,0.001,0,2.314,1,1,1,1,1046,115.8,6.73,202.06,1,0,79656.8561249997,59742.6420937499,67021.9693171876,83639.6989312497,80822.1255187501,90657.6222750001,70131.3681750001,60876.6439502704,92363.1446718748,74835.3014062501,74862.7593656249,89374.7313937501,79656.8561249997,71065.4224116768,74268.8404500233,94281.2508139615,94315.3116082713,99640.4399675938,79048.9266379864,80624.8404796038,103069.1946205,84486.4226414063,82277.5454451091,101447.29041057,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P42677,40S ribosomal protein S27 OS=Homo sapiens OX=9606 GN=RPS27 PE=1 SV=3,0.001,0,2.313,15,1,1,1,84,9.5,9.45,228.51,1,0,143391.1029375,137555.418515625,154496.699774999,141547.226132813,155297.5281,129414.60675,131032.289334375,118748.619754672,148054.66335,140738.384840625,140452.360434375,138311.860964062,143391.1029375,163625.738320846,171201.933672546,159556.40323404,181224.320206078,142237.663322867,147693.708198505,157270.307685072,165216.060643078,158888.685420874,154363.472124678,156994.749048598,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9ULX7,Carbonic anhydrase 14 OS=Homo sapiens OX=9606 GN=CA14 PE=1 SV=1,0.001,0,2.281,2,1,1,1,337,37.6,6.37,183.15,1,0,218297.576681249,185848.745228753,187956.5428125,187607.556675,189715.50675,209741.0324625,199201.2820875,150718.4303625,201419.745553125,199201.2820875,198853.888921875,204471.157275,218297.576681249,221071.903107933,208279.682496583,211477.029825386,221388.351533718,230523.239297265,224530.733446334,199611.02677144,224766.826947896,224891.239734473,218549.383182621,232090.710083106,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O43150,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ASAP2 PE=1 SV=3",0.001,0,2.281,1,1,1,1,1006,111.6,6.68,233.32,1,0,332029.969734375,254813.697703124,259161.581249999,268712.626668749,242537.746843111,288342.449896875,269225.823384374,230992.570359374,274113.210937499,261260.562337499,258449.403712499,256481.405709374,332029.969734375,303107.502931283,287183.893948875,302901.1686503,283029.220321225,316912.884411499,303459.249627891,305925.851504097,305886.379102145,294953.983940712,284047.538982121,291126.398302437,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q02809,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens OX=9606 GN=PLOD1 PE=1 SV=2",0.001,0,2.28,1,1,1,1,727,83.5,6.95,98.39,1,0,60281.1651750001,54145.7584681676,54922.3207499998,54711.7096968751,52862.7337218748,56028.4318687498,50220.6066140623,51283.507275,53978.6111906248,51283.507275,58187.05633125,50954.76684375,60281.1651750001,64407.7841636588,60860.8955911519,61672.7282654586,61688.1227936407,61580.013483721,56606.4109578479,67919.719698397,60235.4110171929,57897.2756005687,63950.196495293,57837.6342976321,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P18077,60S ribosomal protein L35a OS=Homo sapiens OX=9606 GN=RPL35A PE=1 SV=2,0.001,0,2.274,6,1,1,1,110,12.5,11.06,239.89,1,0,362603.142000001,512568.639000003,675376.243987502,547650.916725002,529962.855628804,369825.681225001,302769.3763875,597410.715825003,347473.579612501,286513.3024875,629476.887600001,345441.570375001,362603.142000001,609713.69140911,748402.516659273,617329.020764259,618439.710025247,406469.888177686,341268.035190223,791208.919196389,387750.13702482,323463.439198794,691823.46022282,392103.123144791,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q92504,Zinc transporter SLC39A7 OS=Homo sapiens OX=9606 GN=SLC39A7 PE=1 SV=2,0.001,0,2.273,3,1,1,1,469,50.1,6.87,176.29,1,0,255268.705724999,159542.941078124,171689.9889375,173079.917896874,138740.796560336,188179.987875,173629.9888125,173734.041731249,166839.98925,153173.800106249,200427.1339125,160306.273281091,255268.705724999,189780.466734737,190254.278189278,195101.026888061,161903.456217965,206825.816896943,195707.920791518,230092.831856849,186178.842043332,172927.831787767,220278.450309044,181960.122358704,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P14209,CD99 antigen OS=Homo sapiens OX=9606 GN=CD99 PE=1 SV=1,0.001,0,2.259,5,1,1,1,185,18.8,4.75,146.19,1,0,51091.9051757811,33720.6574160156,35950.3988765624,45369.6117960936,35153.6532187501,57866.6121386718,29221.6778906251,31913.1482226564,29029.4300097658,28644.934248047,31443.1126945495,31336.4045800783,51091.9051757811,40111.5966633704,39837.6004984592,51142.0270964342,41022.5261488125,63600.3299914625,32937.3621522805,42265.6755972862,32394.3059975722,32339.123060092,34557.3975042309,35569.263104724,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O76003,Glutaredoxin-3 OS=Homo sapiens OX=9606 GN=GLRX3 PE=1 SV=2,0.001,0,2.246,4,1,1,1,335,37.4,5.39,209.66,1,0,92332.236459375,81907.6291171875,88302.1958156247,86325.0117158661,95792.4484687504,81294.1319437503,91132.2753000003,75741.5525109376,92461.2578484378,98616.5180343753,98616.5180343753,77774.8827796876,92332.236459375,97431.2494050351,97850.0297623386,97308.2182874869,111784.91742281,89349.1674543137,102720.20540889,100311.879772156,103178.680348016,111334.579610316,108383.996435182,88280.557568767,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P43490,Nicotinamide phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=NAMPT PE=1 SV=1,0.001,0,2.226,1,1,1,1,491,55.5,7.15,238.8,1,0,137237.032453125,151550.0971875,148124.64860935,151596.989775,148120.629421876,144498.78320625,124089.35055,133069.50091875,138784.1420625,121640.21863125,146408.252203126,138784.1420625,137237.032453125,180272.77160357,164140.892999132,170884.80707429,172849.244311158,158816.456599514,139867.939603081,176236.838762644,154870.969360085,137327.527628753,160909.26551811,157530.824928229,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9H6K4,Optic atrophy 3 protein OS=Homo sapiens OX=9606 GN=OPA3 PE=1 SV=1,0.001,0,2.225,4,1,1,1,179,20,8.91,107.31,1,0,93036.188334375,82532.1025546876,86821.4413171874,95697.1403437499,97564.4016187499,82159.4960999999,90556.1554218748,67345.7184500226,82661.5162312498,91495.8024749999,71051.7527156249,94735.6702874998,93036.188334375,98174.0767569151,96209.1660170547,107872.771019229,113852.696665496,90300.2762866118,102070.828971987,89192.4629001048,92243.0254440946,103295.542244878,78089.077433857,107532.374151203,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,P61916,NPC intracellular cholesterol transporter 2 OS=Homo sapiens OX=9606 GN=NPC2 PE=1 SV=1,0.001,0,2.208,5,1,1,1,151,16.6,7.65,206.2,1,0,221708.835871875,183828.934265625,238092.850627909,213910.0326,212468.4428625,251306.760374999,165634.00115625,162207.0907875,209799.8331,189622.3737375,186617.5311,190764.67719375,221708.835871875,218669.285576202,263837.068885421,241125.992715024,247939.871252853,276207.510656286,186695.202829708,214826.573391365,234118.272022379,214076.989185683,205101.074633707,216532.786231192,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8NF37,Lysophosphatidylcholine acyltransferase 1 OS=Homo sapiens OX=9606 GN=LPCAT1 PE=1 SV=2,0.001,0,2.201,1,1,1,1,534,59.1,6.02,143.1,1,0,34738.6170656249,27821.4763535156,30416.8241923529,29676.2414437499,22837.4241820312,31522.0784484374,31039.5976558593,28351.2042773438,30878.7707249999,34966.4852753907,28894.0425210938,29081.6661738282,34738.6170656249,33094.3677729631,33705.6980860595,33451.9755394349,26650.1130010353,34645.4460913149,34986.4396178327,37548.2479640758,34458.008557454,39475.9317828369,31755.8545365858,33009.9591680106,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q16222,UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3,0.001,0,2.2,2,1,1,1,522,58.7,6.33,169.11,1,0,254498.222550001,213158.409750001,291837.703781249,264833.175750001,191391.23829375,233405.088149522,244329.240374999,214113.591243751,219896.3163375,268375.254778126,265367.03428125,280107.506353127,254498.222550001,253557.457430726,323393.181075514,298528.131805779,223343.845053669,256532.04981868,275396.940064306,283571.383347683,245385.064631979,302986.221416972,291650.32664739,317943.865117713,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O94925,"Glutaminase kidney isoform, mitochondrial OS=Homo sapiens OX=9606 GN=GLS PE=1 SV=1",0.001,0,2.197,1,1,1,1,669,73.4,7.77,155.22,1,0,95961.1631343749,86919.8872605213,92415.4202812502,91019.1050999996,79641.7169624998,78829.0463812498,75172.0287656249,57699.61126875,82147.0402500001,93050.7815531245,97036.1912953128,86549.4169031247,95961.1631343749,103393.460477546,102408.00403085,102599.545269157,92937.8348332762,86639.8286933627,84730.5327381413,76417.188143261,91668.9152270012,105051.058921156,106647.146148161,98240.3381192239,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9NRF8,CTP synthase 2 OS=Homo sapiens OX=9606 GN=CTPS2 PE=1 SV=1,0.001,0,2.194,2,1,1,1,586,65.6,6.9,113.58,1,0,155101.369499999,152332.140569784,155143.5208125,156165.074278125,140819.3733375,144344.86171875,140099.424609375,133306.725234375,149385.743482697,126514.025859375,156680.5543875,140099.424609375,155101.369499999,181203.032491915,171918.693399592,176034.092955059,164329.049645281,158647.283789218,157913.775620855,176551.017918459,166701.429701697,142829.884532652,172198.988431915,159023.773196984,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9UBV8,Peflin OS=Homo sapiens OX=9606 GN=PEF1 PE=1 SV=1,0.001,0,2.187,4,1,1,1,284,30.4,6.54,205.16,1,0,46653.6427499999,41836.14703125,48664.2668531249,46907.1951562499,43450.2382617186,50754.8836265624,35513.0448243593,38981.0708976562,48912.5539289061,43235.6416078125,46429.6831710936,45383.9964703125,46653.6427499999,49765.182065221,53926.1783464967,52875.2385292662,50704.2191083792,55783.9352957451,40028.7082380494,51626.4107038328,54582.1340123695,48811.518379813,51028.3136700112,51514.3754629293,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8NB37,Glutamine amidotransferase-like class 1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=GATD1 PE=1 SV=1,0.001,0,2.181,5,1,1,1,220,23.3,6.61,147.28,1,0,20544.0909609375,20841.4373964844,24671.7556207032,22981.9093453125,15997.2114070312,16253.5106480647,22598.5000570312,20728.780978125,25794.2475398437,20503.4681414063,19243.078696875,20888.8683222656,20544.0909609375,24791.4303810583,27339.433628759,25905.917726344,18667.9324384697,17863.99103959,25472.0137311336,27453.1339320086,28784.1251964548,23147.6942359824,21149.0104746652,23710.4946553745,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q92823,Neuronal cell adhesion molecule OS=Homo sapiens OX=9606 GN=NRCAM PE=1 SV=3,0.001,0,2.18,1,1,1,1,1304,143.8,5.66,163.44,1,0,58341.8976421876,53959.0793272739,49402.5185156251,51803.0078671877,50997.7797656252,53950.2828046877,52608.2359687502,38382.5395078126,51461.5245117185,46971.6392578127,49126.9991953126,52876.6453359377,58341.8976421876,64185.7244833681,54744.2547995283,58393.9497637186,59511.8163380779,59295.9508548416,59297.6394709786,50833.7175674044,57426.5623394382,53029.3282972439,53992.7855067841,60019.1162723508,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q5JTD0,Tight junction-associated protein 1 OS=Homo sapiens OX=9606 GN=TJAP1 PE=1 SV=1,0.002,0,2.156,2,1,1,1,557,61.8,5.97,152.45,1,0,94419.1214484372,86073.1348052288,88812.3403406253,87627.6410625,85019.6755546875,79803.7445390626,86584.454859375,76674.1859296876,96912.3857624996,86994.4764228481,92226.2362312501,94929.9444843749,94419.1214484372,102386.226468392,98415.3345828283,98776.5823026248,99213.6391032455,87711.1048954394,97594.1065785257,101547.056610651,108145.749960955,98213.7034850609,101360.788822758,107752.890515978,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9UBC2,Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens OX=9606 GN=EPS15L1 PE=1 SV=1,0.002,0,2.15,2,1,1,1,864,94.2,5.11,91.87,1,0,276719.1301875,252392.173687499,251316.663675001,247612.289925001,262577.867887501,270740.910412501,263938.374975001,194552.5135125,248364.384778126,255807.371603873,258562.936195192,257135.839537501,276719.1301875,300227.037303727,278490.730533103,279116.21764956,306415.022771207,297567.294991451,297499.475388613,257664.752013348,277152.940195338,288797.523441351,284172.316295747,291869.23173624,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q13155,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2,0.002,0,2.136,3,1,1,1,320,35.3,8.22,140.7,1,0,32469.1758754257,34062.5829972656,33464.993821875,32185.8530683594,33768.763875,36231.0695742188,30602.9422617188,25150.6939277344,34920.6172992187,33037.1579442357,33027.3308191405,32713.4900039063,32469.1758754257,40518.326011342,37083.4565462474,36280.8872410412,39406.4306902927,39821.0279762343,34494.2612800116,33309.5018761447,38968.3559764848,37297.7890981606,36298.5245992717,37132.3624587883,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q53H82,Endoribonuclease LACTB2 OS=Homo sapiens OX=9606 GN=LACTB2 PE=1 SV=2,0.002,0,2.132,3,1,1,1,288,32.8,6.8,172.02,1,0,27347.7619770954,28433.3229726561,29771.3617007811,26980.3342875,29326.4503125,30352.8760734374,25074.1150171875,20968.4119734375,31523.0578781249,27566.86329375,24698.4783374999,31965.8308406249,27347.7619770954,33822.1751968823,32990.4438001678,30413.0657631278,34222.4766032198,33360.3932062662,28262.4156648443,27770.5004870181,35176.976693639,31122.0188783674,27144.7404698764,36283.7109989996,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q5TCZ1,SH3 and PX domain-containing protein 2A OS=Homo sapiens OX=9606 GN=SH3PXD2A PE=1 SV=1,0.002,0,2.127,1,1,1,1,1133,125.2,8.9,155.87,1,0,41419.5135749999,33501.07715625,38603.7540281249,39998.405048472,36712.5346757813,38656.1394527344,36496.5785894532,31313.6325175782,33273.7972875001,36199.1911498821,39838.0158000002,35848.7103304688,41419.5135749999,39850.4002487722,42777.8544542335,45087.4370271608,42841.6615580407,42486.3860959794,41137.3032999464,41471.678836781,37130.6488163859,40867.6133495277,43783.7742450696,40691.0820432832,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q9H4A3,Serine/threonine-protein kinase WNK1 OS=Homo sapiens OX=9606 GN=WNK1 PE=1 SV=2,0.002,0,2.125,0,1,1,1,2382,250.6,6.34,146.43,1,0,51675.6201328126,48191.8704609376,46714.6373203124,49813.7578898436,46058.9520187499,55821.4472835935,36797.0975367187,35295.1751882813,44417.1961406249,52066.6414124998,41458.2354187678,52821.2017436615,51675.6201328126,57325.4799434729,51765.741609345,56151.6057758497,53748.4554398538,61352.5198145298,41476.0347525604,46744.8217345793,49565.7077265912,58781.4064917713,45564.4686042389,59956.1834711067,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q14151,Scaffold attachment factor B2 OS=Homo sapiens OX=9606 GN=SAFB2 PE=1 SV=1,0.003,0,2.122,1,1,1,1,953,107.4,6.16,157.5,1,0,49780.2507984376,49950.6508359374,44595.8324981092,47081.3215382814,45177.6860648438,59976.2057812502,38044.3672125,46762.8680320313,50197.4289609376,47543.5511718751,44913.4890703125,53917.8704625002,49780.2507984376,59417.5948198555,49417.8371999682,53071.5191628338,52720.0628738462,65918.9528874141,42881.9010811994,61932.5989542257,56015.9422181202,53674.9967288152,49361.9480419242,61200.987995487,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q8N128,Protein FAM177A1 OS=Homo sapiens OX=9606 GN=FAM177A1 PE=1 SV=1,0.003,0,2.111,5,1,1,1,213,23.7,4.45,146.13,1,0,64762.0715929687,77476.0979179687,81051.9178218749,68977.8404906251,75178.0958156252,73628.0319843752,60840.0053765626,55802.2979250001,67138.3000406251,67040.2607015626,65748.9694760918,69375.6984165817,64762.0715929687,92159.8280957998,89815.8024034294,77753.9513293521,87729.0158784829,80923.4713725146,68576.1200275713,73904.3921717119,74920.4732900773,75686.0959091325,72261.0797394976,78746.8282695759,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q00535,Cyclin-dependent kinase 5 OS=Homo sapiens OX=9606 GN=CDK5 PE=1 SV=3,0.003,0,2.104,4,1,1,1,292,33.3,7.66,173.1,1,0,200301.354618749,170359.865300374,184488.43854375,173456.843174999,185057.865815625,170420.520496875,197604.161803125,152646.60118125,189117.435375001,195932.795187549,177585.884437501,194467.58780625,200301.354618749,202647.478673093,204436.583208036,195525.908698243,215953.121350579,187306.651285268,222730.531233302,202164.690288209,211038.52431663,221201.233007192,195174.888035526,220735.878564032,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O43768,Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1,0.003,0,2.1,9,1,1,1,121,13.4,7.24,277.76,1,0,308169.2361,205031.9514375,226597.194553126,244797.128126292,221537.8279125,246984.740578124,300872.320340625,218544.07348125,278303.936934375,284175.174978075,248940.086587501,255966.003871874,308169.2361,243890.824478965,251098.42429493,275942.880358567,258523.382532666,271457.243185086,339129.758864237,289439.100430409,310562.862941102,320823.775494116,273596.371024461,290541.377021012,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q96AY3,Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1,0.003,0,2.097,2,1,1,1,582,64.2,5.62,159.04,1,0,35338.7122558594,30136.5667968751,26190.1116210938,26532.2107617188,27771.9490884208,29830.8099375001,28396.6363828126,20221.8471210937,40389.9833906251,35567.5041562501,26516.9021390625,36858.2603554689,35338.7122558594,35848.22790557,29021.9646061116,29907.9270901092,32408.4527031623,32786.5981058477,32007.4124404536,26781.7522870177,45071.690376029,40154.4609559621,29143.2701559225,41837.000055825,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,O75795,UDP-glucuronosyltransferase 2B17 OS=Homo sapiens OX=9606 GN=UGT2B17 PE=1 SV=1,0.003,0,2.088,1,1,1,1,530,61.1,8.54,146.73,1,0,124822.470815625,104546.739515625,107954.90578125,110882.905546875,112831.7619,115396.120125,105138.687225,93331.5061808087,126196.282575,101933.23944375,105821.99038125,105138.687225,124822.470815625,124361.058451058,119627.724385724,124990.634380916,131668.929944684,126830.153838912,118507.603509522,123607.960446963,140824.018663659,115079.041401884,116303.135183167,119340.609699964,High,High,High,High,High,High,High,High,High,High,High,High,1,
0,High,Master Protein,Q99622,Protein C10 OS=Homo sapiens OX=9606 GN=C12orf57 PE=1 SV=1,0.003,0,2.076,14,1,1,1,126,13.2,5.14,151.88,1,0,148852.628925,151575.54286875,157021.37075625,143715.368671875,142183.496961942,141164.20828125,151368.84984375,124156.47234375,154839.797371875,147116.915859375,148107.63226875,164124.651796875,148852.628925,180303.039901442,173999.589250345,162000.400440365,165920.912565065,155151.475053627,170616.165318736,164432.451062879,172787.677022221,166089.822549406,162776.960774906,186294.27976704,High,High,High,High,High,High,High,High,High,High,High,High,1,
